 V1   V2   V3   V4   V5   V6   V7   V8   V9   V10  V11  V12  V13  V14  V15  V16  V17  V18  V19  V20  V21  V22  V23  V24  V25  V26  V27  V28  V29  V30 V31  V32  V33  V34  V35  V36  V37  V38  V39  V40  V41  V42  V43  V44  V45  V46  V47  V48  V49  V50  V51  V52  V53  V54  V55  V56  V57  V58  V59  V60   V61  V62  V63  V64  V65  V66  V67  V68  V69  V70  V71  V72  V73  V74  V75  V76  V77  V78  V79  V80  V81  V82  V83  V84  V85  V86  V87  V88  V89  V90   V91  V92  V93  V94  V95  V96  V97  V98  V99  V100 V101 V102 V103 V104 V105 V106 V107 V108 V109 V110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 V125 V126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160
818.8 87.2 0.849 1.7 -7.3 0.9 9.2 0.867 15 35 31.4 3000 8.2 0 1 0 0 1 670433.44 7603.84 0.720801 2.89 53.29 0.81 84.64 0.751689 225 1225 985.96 9000000 67.24 548950900.67 663054.848 0.611960049 4.913 -389.017 0.729 778.688 0.651714363 3375 42875 30959.144 27000000000 551.368 71399.36 695.1612 1391.96 -5977.24 736.92 7532.96 709.8996 12282 28658 25710.32 2456400 6714.16 74.0328 148.24 -636.56 78.48 802.24 75.6024 1308 3052 2738.08 261600 715.04 1.4433 -6.1977 0.7641 7.8108 0.736083 12.735 29.715 26.6586 2547 6.9618 -12.41 1.53 15.64 1.4739 25.5 59.5 53.38 5100 13.94 -6.57 -67.16 -6.3291 -109.5 -255.5 -229.22 -21900 -59.86 8.28 0.7803 13.5 31.5 28.26 2700 7.38 7.9764 138 322 288.88 27600 75.44 13.005 30.345 27.2238 2601 7.1094 525 471 45000 123 1099 105000 287 94200 257.48 24600 818.8 87.2 0.849 1.7 -7.3 0.9 9.2 0.867 15 35 31.4 3000 8.2 0 0 0 1 0 0 0 0 0 0 15 35 31.4 0 0 8.2 0 0 0 0 0 0 0 -19.83619796 -17.84519161
1022.6 13.6 0.754 0.3 -8.5 0.88 -2.2 0.86 15 37 30.4 1250 70.3 1 1 0 0 1 1045710.76 184.96 0.568516 0.09 72.25 0.7744 4.84 0.7396 225 1369 924.16 1562500 4942.09 1069343823.2 2515.456 0.428661064 0.027 -614.125 0.681472 -10.648 0.636056 3375 50653 28094.464 1953125000 347428.927 13907.36 771.0404 306.78 -8692.1 899.888 -2249.72 879.436 15339 37836.2 31087.04 1278250 71888.78 10.2544 4.08 -115.6 11.968 -29.92 11.696 204 503.2 413.44 17000 956.08 0.2262 -6.409 0.66352 -1.6588 0.64844 11.31 27.898 22.9216 942.5 53.0062 -2.55 0.264 -0.66 0.258 4.5 11.1 9.12 375 21.09 -7.48 18.7 -7.31 -127.5 -314.5 -258.4 -10625 -597.55 -1.936 0.7568 13.2 32.56 26.752 1100 61.864 -1.892 -33 -81.4 -66.88 -2750 -154.66 12.9 31.82 26.144 1075 60.458 555 456 18750 1054.5 1124.8 46250 2601.1 38000 2137.12 87875 1022.6 13.6 0.754 0.3 -8.5 0.88 -2.2 0.86 15 37 30.4 1250 70.3 1 0 0 1 0 0 0 0 0 0 15 37 30.4 0 0 70.3 0 0 1 15 37 1250 13.6 -19.28509085 -17.86622108
1196.6 80 0.675 0.4 -8.9 0.94 7.1 0.914 14 97 7.1 3000 38.2 0 -1 1 0 0 1431851.56 6400 0.455625 0.16 79.21 0.8836 50.41 0.835396 196 9409 50.41 9000000 1459.24 1713353576.7 512000 0.307546875 0.064 -704.969 0.830584 357.911 0.763551944 2744 912673 357.911 27000000000 55742.968 95728 807.705 478.64 -10649.74 1124.804 8495.86 1093.6924 16752.4 116070.2 8495.86 3589800 45710.12 54 32 -712 75.2 568 73.12 1120 7760 568 240000 3056 0.27 -6.0075 0.6345 4.7925 0.61695 9.45 65.475 4.7925 2025 25.785 -3.56 0.376 2.84 0.3656 5.6 38.8 2.84 1200 15.28 -8.366 -63.19 -8.1346 -124.6 -863.3 -63.19 -26700 -339.98 6.674 0.85916 13.16 91.18 6.674 2820 35.908 6.4894 99.4 688.7 50.41 21300 271.22 12.796 88.658 6.4894 2742 34.9148 1358 99.4 42000 534.8 688.7 291000 3705.4 21300 271.22 114600 -1196.6 -80 -0.675 -0.4 8.9 -0.94 -7.1 -0.914 -14 -97 -7.1 -3000 -38.2 0 -1 0 0 14 97 7.1 0 0 0 0 0 0 38.2 0 0 0 0 0 0 0 0 0 -20.2310116 -17.29218608
1070.6 23 0.703 3.3 9.2 0.91 7.1 0.911 12 53 24.9 3000 1.2 0 1 0 1 0 1146184.36 529 0.494209 10.89 84.64 0.8281 50.41 0.829921 144 2809 620.01 9000000 1.44 1227104975.8 12167 0.347428927 35.937 778.688 0.753571 357.911 0.756058031 1728 148877 15438.249 27000000000 1.728 24623.8 752.6318 3532.98 9849.52 974.246 7601.26 975.3166 12847.2 56741.8 26657.94 3211800 1284.72 16.169 75.9 211.6 20.93 163.3 20.953 276 1219 572.7 69000 27.6 2.3199 6.4676 0.63973 4.9913 0.640433 8.436 37.259 17.5047 2109 0.8436 30.36 3.003 23.43 3.0063 39.6 174.9 82.17 9900 3.96 8.372 65.32 8.3812 110.4 487.6 229.08 27600 11.04 6.461 0.82901 10.92 48.23 22.659 2730 1.092 6.4681 85.2 376.3 176.79 21300 8.52 10.932 48.283 22.6839 2733 1.0932 636 298.8 36000 14.4 1319.7 159000 63.6 74700 29.88 3600 1070.6 23 0.703 3.3 9.2 0.91 7.1 0.911 12 53 24.9 3000 1.2 0 0 1 0 0 0 0 12 53 24.9 0 0 0 0 1.2 0 0 0 0 0 0 0 0 -35.67452116 -24.83740503
1075.5 79.2 0.74 0.3 -9.9 0.87 -7.4 0.898 15 87 9.9 400 1.9 1 -1 1 0 0 1156700.25 6272.64 0.5476 0.09 98.01 0.7569 54.76 0.806404 225 7569 98.01 160000 3.61 1244031118.9 496793.088 0.405224 0.027 -970.299 0.658503 -405.224 0.724150792 3375 658503 970.299 64000000 6.859 85179.6 795.87 322.65 -10647.45 935.685 -7958.7 965.799 16132.5 93568.5 10647.45 430200 2043.45 58.608 23.76 -784.08 68.904 -586.08 71.1216 1188 6890.4 784.08 31680 150.48 0.222 -7.326 0.6438 -5.476 0.66452 11.1 64.38 7.326 296 1.406 -2.97 0.261 -2.22 0.2694 4.5 26.1 2.97 120 0.57 -8.613 73.26 -8.8902 -148.5 -861.3 -98.01 -3960 -18.81 -6.438 0.78126 13.05 75.69 8.613 348 1.653 -6.6452 -111 -643.8 -73.26 -2960 -14.06 13.47 78.126 8.8902 359.2 1.7062 1305 148.5 6000 28.5 861.3 34800 165.3 3960 18.81 760 -1075.5 -79.2 -0.74 -0.3 9.9 -0.87 7.4 -0.898 -15 -87 -9.9 -400 -1.9 -1 -1 0 0 15 87 9.9 0 0 0 0 0 0 1.9 0 0 1 0 0 15 87 400 79.2 -23.94489545 -20.44942917
1160 78.9 0.789 10 -7.6 0.88 7.3 0.862 12 93 12.3 450 3.5 1 -1 0 0 1 1345600 6225.21 0.622521 100 57.76 0.7744 53.29 0.743044 144 8649 151.29 202500 12.25 1560896000 491169.069 0.491169069 1000 -438.976 0.681472 389.017 0.640503928 1728 804357 1860.867 91125000 42.875 91524 915.24 11600 -8816 1020.8 8468 999.92 13920 107880 14268 522000 4060 62.2521 789 -599.64 69.432 575.97 68.0118 946.8 7337.7 970.47 35505 276.15 7.89 -5.9964 0.69432 5.7597 0.680118 9.468 73.377 9.7047 355.05 2.7615 -76 8.8 73 8.62 120 930 123 4500 35 -6.688 -55.48 -6.5512 -91.2 -706.8 -93.48 -3420 -26.6 6.424 0.75856 10.56 81.84 10.824 396 3.08 6.2926 87.6 678.9 89.79 3285 25.55 10.344 80.166 10.6026 387.9 3.017 1116 147.6 5400 42 1143.9 41850 325.5 5535 43.05 1575 -1160 -78.9 -0.789 -10 7.6 -0.88 -7.3 -0.862 -12 -93 -12.3 -450 -3.5 -1 0 0 -1 0 0 0 0 0 0 12 93 12.3 0 0 3.5 0 0 1 12 93 450 78.9 -21.72185181 -18.70317629
809.9 34.2 0.885 0.3 -9.5 0.86 -8.7 0.869 14 80 26.3 3000 3.9 0 1 0 1 0 655938.01 1169.64 0.783225 0.09 90.25 0.7396 75.69 0.755161 196 6400 691.69 9000000 15.21 531244194.3 40001.688 0.693154125 0.027 -857.375 0.636056 -658.503 0.656234909 2744 512000 18191.447 27000000000 59.319 27698.58 716.7615 242.97 -7694.05 696.514 -7046.13 703.8031 11338.6 64792 21300.37 2429700 3158.61 30.267 10.26 -324.9 29.412 -297.54 29.7198 478.8 2736 899.46 102600 133.38 0.2655 -8.4075 0.7611 -7.6995 0.769065 12.39 70.8 23.2755 2655 3.4515 -2.85 0.258 -2.61 0.2607 4.2 24 7.89 900 1.17 -8.17 82.65 -8.2555 -133 -760 -249.85 -28500 -37.05 -7.482 0.74734 12.04 68.8 22.618 2580 3.354 -7.5603 -121.8 -696 -228.81 -26100 -33.93 12.166 69.52 22.8547 2607 3.3891 1120 368.2 42000 54.6 2104 240000 312 78900 102.57 11700 809.9 34.2 0.885 0.3 -9.5 0.86 -8.7 0.869 14 80 26.3 3000 3.9 0 0 1 0 0 0 0 14 80 26.3 0 0 0 0 3.9 0 0 0 0 0 0 0 0 -26.8862307 -23.11676081
1111 89.6 0.883 9.5 -9.7 0.85 6.5 0.911 15 35 29.4 3000 59.7 0 1 0 1 0 1234321 8028.16 0.779689 90.25 94.09 0.7225 42.25 0.829921 225 1225 864.36 9000000 3564.09 1371330631 719323.136 0.688465387 857.375 -912.673 0.614125 274.625 0.756058031 3375 42875 25412.184 27000000000 212776.173 99545.6 981.013 10554.5 -10776.7 944.35 7221.5 1012.121 16665 38885 32663.4 3333000 66326.7 79.1168 851.2 -869.12 76.16 582.4 81.6256 1344 3136 2634.24 268800 5349.12 8.3885 -8.5651 0.75055 5.7395 0.804413 13.245 30.905 25.9602 2649 52.7151 -92.15 8.075 61.75 8.6545 142.5 332.5 279.3 28500 567.15 -8.245 -63.05 -8.8367 -145.5 -339.5 -285.18 -29100 -579.09 5.525 0.77435 12.75 29.75 24.99 2550 50.745 5.9215 97.5 227.5 191.1 19500 388.05 13.665 31.885 26.7834 2733 54.3867 525 441 45000 895.5 1029 105000 2089.5 88200 1755.18 179100 1111 89.6 0.883 9.5 -9.7 0.85 6.5 0.911 15 35 29.4 3000 59.7 0 0 1 0 0 0 0 15 35 29.4 0 0 0 0 59.7 0 0 0 0 0 0 0 0 -18.24337173 -16.22556951
1094.5 25 0.708 0.4 6 0.86 -10 0.865 14 50 -10.1 3000 27.9 0 -1 1 0 0 1197930.25 625 0.501264 0.16 36 0.7396 100 0.748225 196 2500 102.01 9000000 778.41 1311134658.6 15625 0.354894912 0.064 216 0.636056 -1000 0.647214625 2744 125000 -1030.301 27000000000 21717.639 27362.5 774.906 437.8 6567 941.27 -10945 946.7425 15323 54725 -11054.45 3283500 30536.55 17.7 10 150 21.5 -250 21.625 350 1250 -252.5 75000 697.5 0.2832 4.248 0.60888 -7.08 0.61242 9.912 35.4 -7.1508 2124 19.7532 2.4 0.344 -4 0.346 5.6 20 -4.04 1200 11.16 5.16 -60 5.19 84 300 -60.6 18000 167.4 -8.6 0.7439 12.04 43 -8.686 2580 23.994 -8.65 -140 -500 101 -30000 -279 12.11 43.25 -8.7365 2595 24.1335 700 -141.4 42000 390.6 -505 150000 1395 -30300 -281.79 83700 -1094.5 -25 -0.708 -0.4 -6 -0.86 10 -0.865 -14 -50 10.1 -3000 -27.9 0 -1 0 0 14 50 -10.1 0 0 0 0 0 0 27.9 0 0 0 0 0 0 0 0 0 -18.34650135 -15.70202036
895.8 83.5 0.708 9.9 -7.7 0.93 7.1 0.893 12 55 2.6 400 3.1 1 -1 0 0 1 802457.64 6972.25 0.501264 98.01 59.29 0.8649 50.41 0.797449 144 3025 6.76 160000 9.61 718841553.91 582182.875 0.354894912 970.299 -456.533 0.804357 357.911 0.712121957 1728 166375 17.576 64000000 29.791 74799.3 634.2264 8868.42 -6897.66 833.094 6360.18 799.9494 10749.6 49269 2329.08 358320 2776.98 59.118 826.65 -642.95 77.655 592.85 74.5655 1002 4592.5 217.1 33400 258.85 7.0092 -5.4516 0.65844 5.0268 0.632244 8.496 38.94 1.8408 283.2 2.1948 -76.23 9.207 70.29 8.8407 118.8 544.5 25.74 3960 30.69 -7.161 -54.67 -6.8761 -92.4 -423.5 -20.02 -3080 -23.87 6.603 0.83049 11.16 51.15 2.418 372 2.883 6.3403 85.2 390.5 18.46 2840 22.01 10.716 49.115 2.3218 357.2 2.7683 660 31.2 4800 37.2 143 22000 170.5 1040 8.06 1240 -895.8 -83.5 -0.708 -9.9 7.7 -0.93 -7.1 -0.893 -12 -55 -2.6 -400 -3.1 -1 0 0 -1 0 0 0 0 0 0 12 55 2.6 0 0 3.1 0 0 1 12 55 400 83.5 -22.06995494 -17.65567813
924.6 80.1 0.672 0.2 7.4 0.91 8.9 0.887 14 32 31.6 750 4.2 1 1 1 0 0 854885.16 6416.01 0.451584 0.04 54.76 0.8281 79.21 0.786769 196 1024 998.56 562500 17.64 790426818.94 513922.401 0.303464448 0.008 405.224 0.753571 704.969 0.697864103 2744 32768 31554.496 421875000 74.088 74060.46 621.3312 184.92 6842.04 841.386 8228.94 820.1202 12944.4 29587.2 29217.36 693450 3883.32 53.8272 16.02 592.74 72.891 712.89 71.0487 1121.4 2563.2 2531.16 60075 336.42 0.1344 4.9728 0.61152 5.9808 0.596064 9.408 21.504 21.2352 504 2.8224 1.48 0.182 1.78 0.1774 2.8 6.4 6.32 150 0.84 6.734 65.86 6.5638 103.6 236.8 233.84 5550 31.08 8.099 0.80717 12.74 29.12 28.756 682.5 3.822 7.8943 124.6 284.8 281.24 6675 37.38 12.418 28.384 28.0292 665.25 3.7254 448 442.4 10500 58.8 1011.2 24000 134.4 23700 132.72 3150 924.6 80.1 0.672 0.2 7.4 0.91 8.9 0.887 14 32 31.6 750 4.2 1 1 0 0 14 32 31.6 0 0 0 0 0 0 4.2 0 0 1 0 0 14 32 750 80.1 -20.76565155 -18.96299703
959.8 52.8 0.88 0.4 9.8 0.88 -9.9 0.894 12 53 19.9 750 50.1 1 1 1 0 0 921216.04 2787.84 0.7744 0.16 96.04 0.7744 98.01 0.799236 144 2809 396.01 562500 2510.01 884183155.19 147197.952 0.681472 0.064 941.192 0.681472 -970.299 0.714516984 1728 148877 7880.599 421875000 125751.501 50677.44 844.624 383.92 9406.04 844.624 -9502.02 858.0612 11517.6 50869.4 19100.02 719850 48085.98 46.464 21.12 517.44 46.464 -522.72 47.2032 633.6 2798.4 1050.72 39600 2645.28 0.352 8.624 0.7744 -8.712 0.78672 10.56 46.64 17.512 660 44.088 3.92 0.352 -3.96 0.3576 4.8 21.2 7.96 300 20.04 8.624 -97.02 8.7612 117.6 519.4 195.02 7350 490.98 -8.712 0.78672 10.56 46.64 17.512 660 44.088 -8.8506 -118.8 -524.7 -197.01 -7425 -495.99 10.728 47.382 17.7906 670.5 44.7894 636 238.8 9000 601.2 1054.7 39750 2655.3 14925 996.99 37575 959.8 52.8 0.88 0.4 9.8 0.88 -9.9 0.894 12 53 19.9 750 50.1 1 1 0 0 12 53 19.9 0 0 0 0 0 0 50.1 0 0 1 0 0 12 53 750 52.8 -18.7333388 -16.83656064
1151.6 56.8 0.942 0.4 -7.9 0.94 -6.2 0.925 13 49 -0.1 400 5.4 1 -1 0 0 1 1326182.56 3226.24 0.887364 0.16 62.41 0.8836 38.44 0.855625 169 2401 0.01 160000 29.16 1527231836.1 183250.432 0.835896888 0.064 -493.039 0.830584 -238.328 0.791453125 2197 117649 -0.001 64000000 157.464 65410.88 1084.8072 460.64 -9097.64 1082.504 -7139.92 1065.23 14970.8 56428.4 -115.16 460640 6218.64 53.5056 22.72 -448.72 53.392 -352.16 52.54 738.4 2783.2 -5.68 22720 306.72 0.3768 -7.4418 0.88548 -5.8404 0.87135 12.246 46.158 -0.0942 376.8 5.0868 -3.16 0.376 -2.48 0.37 5.2 19.6 -0.04 160 2.16 -7.426 48.98 -7.3075 -102.7 -387.1 0.79 -3160 -42.66 -5.828 0.8695 12.22 46.06 -0.094 376 5.076 -5.735 -80.6 -303.8 0.62 -2480 -33.48 12.025 45.325 -0.0925 370 4.995 637 -1.3 5200 70.2 -4.9 19600 264.6 -40 -0.54 2160 -1151.6 -56.8 -0.942 -0.4 7.9 -0.94 6.2 -0.925 -13 -49 0.1 -400 -5.4 -1 0 0 -1 0 0 0 0 0 0 13 49 -0.1 0 0 5.4 0 0 1 13 49 400 56.8 -20.66594077 -16.73539352
1068 0.1 0.768 0.6 10 0.91 1.4 0.926 12 93 -0.6 3000 50.4 0 -1 1 0 0 1140624 0.01 0.589824 0.36 100 0.8281 1.96 0.857476 144 8649 0.36 9000000 2540.16 1218186432 0.001 0.452984832 0.216 1000 0.753571 2.744 0.794022776 1728 804357 -0.216 27000000000 128024.064 106.8 820.224 640.8 10680 971.88 1495.2 988.968 12816 99324 -640.8 3204000 53827.2 0.0768 0.06 1 0.091 0.14 0.0926 1.2 9.3 -0.06 300 5.04 0.4608 7.68 0.69888 1.0752 0.711168 9.216 71.424 -0.4608 2304 38.7072 6 0.546 0.84 0.5556 7.2 55.8 -0.36 1800 30.24 9.1 14 9.26 120 930 -6 30000 504 1.274 0.84266 10.92 84.63 -0.546 2730 45.864 1.2964 16.8 130.2 -0.84 4200 70.56 11.112 86.118 -0.5556 2778 46.6704 1116 -7.2 36000 604.8 -55.8 279000 4687.2 -1800 -30.24 151200 -1068 -0.1 -0.768 -0.6 -10 -0.91 -1.4 -0.926 -12 -93 0.6 -3000 -50.4 0 -1 0 0 12 93 -0.6 0 0 0 0 0 0 50.4 0 0 0 0 0 0 0 0 0 -21.38627186 -16.40591107
1174.8 3 0.775 5.2 3.8 0.9 3.4 0.906 12 66 20.6 400 70.4 1 1 1 0 0 1380155.04 9 0.600625 27.04 14.44 0.81 11.56 0.820836 144 4356 424.36 160000 4956.16 1621406141 27 0.465484375 140.608 54.872 0.729 39.304 0.743677416 1728 287496 8741.816 64000000 348913.664 3524.4 910.47 6108.96 4464.24 1057.32 3994.32 1064.3688 14097.6 77536.8 24200.88 469920 82705.92 2.325 15.6 11.4 2.7 10.2 2.718 36 198 61.8 1200 211.2 4.03 2.945 0.6975 2.635 0.70215 9.3 51.15 15.965 310 54.56 19.76 4.68 17.68 4.7112 62.4 343.2 107.12 2080 366.08 3.42 12.92 3.4428 45.6 250.8 78.28 1520 267.52 3.06 0.8154 10.8 59.4 18.54 360 63.36 3.0804 40.8 224.4 70.04 1360 239.36 10.872 59.796 18.6636 362.4 63.7824 792 247.2 4800 844.8 1359.6 26400 4646.4 8240 1450.24 28160 1174.8 3 0.775 5.2 3.8 0.9 3.4 0.906 12 66 20.6 400 70.4 1 1 0 0 12 66 20.6 0 0 0 0 0 0 70.4 0 0 1 0 0 12 66 400 3 -19.17464006 -17.89240821
920.7 89.8 0.704 6.9 3.5 0.86 9.3 0.863 12 35 12.8 800 3.9 1 -1 0 1 0 847688.49 8064.04 0.495616 47.61 12.25 0.7396 86.49 0.744769 144 1225 163.84 640000 15.21 780466792.74 724150.792 0.348913664 328.509 42.875 0.636056 804.357 0.642735647 1728 42875 2097.152 512000000 59.319 82678.86 648.1728 6352.83 3222.45 791.802 8562.51 794.5641 11048.4 32224.5 11784.96 736560 3590.73 63.2192 619.62 314.3 77.228 835.14 77.4974 1077.6 3143 1149.44 71840 350.22 4.8576 2.464 0.60544 6.5472 0.607552 8.448 24.64 9.0112 563.2 2.7456 24.15 5.934 64.17 5.9547 82.8 241.5 88.32 5520 26.91 3.01 32.55 3.0205 42 122.5 44.8 2800 13.65 7.998 0.74218 10.32 30.1 11.008 688 3.354 8.0259 111.6 325.5 119.04 7440 36.27 10.356 30.205 11.0464 690.4 3.3657 420 153.6 9600 46.8 448 28000 136.5 10240 49.92 3120 -920.7 -89.8 -0.704 -6.9 -3.5 -0.86 -9.3 -0.863 -12 -35 -12.8 -800 -3.9 -1 0 -1 0 0 0 0 12 35 12.8 0 0 0 0 3.9 0 0 1 0 12 35 800 89.8 -24.60718741 -17.38181846
1092.8 84.3 0.747 8.1 7.6 0.95 9.6 0.878 15 65 -1.8 450 33.4 1 -1 0 0 1 1194211.84 7106.49 0.558009 65.61 57.76 0.9025 92.16 0.770884 225 4225 3.24 202500 1115.56 1305034698.8 599077.107 0.416832723 531.441 438.976 0.857375 884.736 0.676836152 3375 274625 -5.832 91125000 37259.704 92123.04 816.3216 8851.68 8305.28 1038.16 10490.88 959.4784 16392 71032 -1967.04 491760 36499.52 62.9721 682.83 640.68 80.085 809.28 74.0154 1264.5 5479.5 -151.74 37935 2815.62 6.0507 5.6772 0.70965 7.1712 0.655866 11.205 48.555 -1.3446 336.15 24.9498 61.56 7.695 77.76 7.1118 121.5 526.5 -14.58 3645 270.54 7.22 72.96 6.6728 114 494 -13.68 3420 253.84 9.12 0.8341 14.25 61.75 -1.71 427.5 31.73 8.4288 144 624 -17.28 4320 320.64 13.17 57.07 -1.5804 395.1 29.3252 975 -27 6750 501 -117 29250 2171 -810 -60.12 15030 -1092.8 -84.3 -0.747 -8.1 -7.6 -0.95 -9.6 -0.878 -15 -65 1.8 -450 -33.4 -1 0 0 -1 0 0 0 0 0 0 15 65 -1.8 0 0 33.4 0 0 1 15 65 450 84.3 -19.2948703 -15.74584268
882.6 1.7 0.801 2 -3.6 0.92 1.2 0.864 14 97 1.4 500 62.6 1 -1 0 0 1 778982.76 2.89 0.641601 4 12.96 0.8464 1.44 0.746496 196 9409 1.96 250000 3918.76 687530183.98 4.913 0.513922401 8 -46.656 0.778688 1.728 0.644972544 2744 912673 2.744 125000000 245314.376 1500.42 706.9626 1765.2 -3177.36 811.992 1059.12 762.5664 12356.4 85612.2 1235.64 441300 55250.76 1.3617 3.4 -6.12 1.564 2.04 1.4688 23.8 164.9 2.38 850 106.42 1.602 -2.8836 0.73692 0.9612 0.692064 11.214 77.697 1.1214 400.5 50.1426 -7.2 1.84 2.4 1.728 28 194 2.8 1000 125.2 -3.312 -4.32 -3.1104 -50.4 -349.2 -5.04 -1800 -225.36 1.104 0.79488 12.88 89.24 1.288 460 57.592 1.0368 16.8 116.4 1.68 600 75.12 12.096 83.808 1.2096 432 54.0864 1358 19.6 7000 876.4 135.8 48500 6072.2 700 87.64 31300 -882.6 -1.7 -0.801 -2 3.6 -0.92 -1.2 -0.864 -14 -97 -1.4 -500 -62.6 -1 0 0 -1 0 0 0 0 0 0 14 97 1.4 0 0 62.6 0 0 1 14 97 500 1.7 -19.79861019 -16.5589289
814.1 81.6 0.747 8.9 8.8 0.93 -5 0.916 15 38 29.5 425 69.4 1 1 0 1 0 662758.81 6658.56 0.558009 79.21 77.44 0.8649 25 0.839056 225 1444 870.25 180625 4816.36 539551947.22 543338.496 0.416832723 704.969 681.472 0.804357 -125 0.768575296 3375 54872 25672.375 76765625 334255.384 66430.56 608.1327 7245.49 7164.08 757.113 -4070.5 745.7156 12211.5 30935.8 24015.95 345992.5 56498.54 60.9552 726.24 718.08 75.888 -408 74.7456 1224 3100.8 2407.2 34680 5663.04 6.6483 6.5736 0.69471 -3.735 0.684252 11.205 28.386 22.0365 317.475 51.8418 78.32 8.277 -44.5 8.1524 133.5 338.2 262.55 3782.5 617.66 8.184 -44 8.0608 132 334.4 259.6 3740 610.72 -4.65 0.85188 13.95 35.34 27.435 395.25 64.542 -4.58 -75 -190 -147.5 -2125 -347 13.74 34.808 27.022 389.3 63.5704 570 442.5 6375 1041 1121 16150 2637.2 12537.5 2047.3 29495 814.1 81.6 0.747 8.9 8.8 0.93 -5 0.916 15 38 29.5 425 69.4 1 0 1 0 0 0 0 15 38 29.5 0 0 0 0 69.4 0 0 1 0 15 38 425 81.6 -18.76120116 -17.17479854
943 81 0.711 6.5 9.2 0.95 -6.2 0.927 13 25 32.1 1250 69.8 1 1 1 0 0 889249 6561 0.505521 42.25 84.64 0.9025 38.44 0.859329 169 625 1030.41 1562500 4872.04 838561807 531441 0.359425431 274.625 778.688 0.857375 -238.328 0.796597983 2197 15625 33076.161 1953125000 340068.392 76383 670.473 6129.5 8675.6 895.85 -5846.6 874.161 12259 23575 30270.3 1178750 65821.4 57.591 526.5 745.2 76.95 -502.2 75.087 1053 2025 2600.1 101250 5653.8 4.6215 6.5412 0.67545 -4.4082 0.659097 9.243 17.775 22.8231 888.75 49.6278 59.8 6.175 -40.3 6.0255 84.5 162.5 208.65 8125 453.7 8.74 -57.04 8.5284 119.6 230 295.32 11500 642.16 -5.89 0.88065 12.35 23.75 30.495 1187.5 66.31 -5.7474 -80.6 -155 -199.02 -7750 -432.76 12.051 23.175 29.7567 1158.75 64.7046 325 417.3 16250 907.4 802.5 31250 1745 40125 2240.58 87250 943 81 0.711 6.5 9.2 0.95 -6.2 0.927 13 25 32.1 1250 69.8 1 1 0 0 13 25 32.1 0 0 0 0 0 0 69.8 0 0 1 0 0 13 25 1250 81 -18.62316419 -16.4453505
1074.7 8.7 0.932 0.1 -5 0.86 9.3 0.891 15 22 11.4 3000 18.3 0 -1 0 1 0 1154980.09 75.69 0.868624 0.01 25 0.7396 86.49 0.793881 225 484 129.96 9000000 334.89 1241257102.7 658.503 0.809557568 0.001 -125 0.636056 804.357 0.707347971 3375 10648 1481.544 27000000000 6128.487 9349.89 1001.6204 107.47 -5373.5 924.242 9994.71 957.5577 16120.5 23643.4 12251.58 3224100 19667.01 8.1084 0.87 -43.5 7.482 80.91 7.7517 130.5 191.4 99.18 26100 159.21 0.0932 -4.66 0.80152 8.6676 0.830412 13.98 20.504 10.6248 2796 17.0556 -0.5 0.086 0.93 0.0891 1.5 2.2 1.14 300 1.83 -4.3 -46.5 -4.455 -75 -110 -57 -15000 -91.5 7.998 0.76626 12.9 18.92 9.804 2580 15.738 8.2863 139.5 204.6 106.02 27900 170.19 13.365 19.602 10.1574 2673 16.3053 330 171 45000 274.5 250.8 66000 402.6 34200 208.62 54900 -1074.7 -8.7 -0.932 -0.1 5 -0.86 -9.3 -0.891 -15 -22 -11.4 -3000 -18.3 0 0 -1 0 0 0 0 15 22 11.4 0 0 0 0 18.3 0 0 0 0 0 0 0 0 -21.22199821 -15.42594897
1056.1 81.7 0.87 8.3 -9.2 0.89 -7.2 0.87 12 19 4.3 425 67.2 1 -1 0 1 0 1115347.21 6674.89 0.7569 68.89 84.64 0.7921 51.84 0.7569 144 361 18.49 180625 4515.84 1177918188.5 545338.513 0.658503 571.787 -778.688 0.704969 -373.248 0.658503 1728 6859 79.507 76765625 303464.448 86283.37 918.807 8765.63 -9716.12 939.929 -7603.92 918.807 12673.2 20065.9 4541.23 448842.5 70969.92 71.079 678.11 -751.64 72.713 -588.24 71.079 980.4 1552.3 351.31 34722.5 5490.24 7.221 -8.004 0.7743 -6.264 0.7569 10.44 16.53 3.741 369.75 58.464 -76.36 7.387 -59.76 7.221 99.6 157.7 35.69 3527.5 557.76 -8.188 66.24 -8.004 -110.4 -174.8 -39.56 -3910 -618.24 -6.408 0.7743 10.68 16.91 3.827 378.25 59.808 -6.264 -86.4 -136.8 -30.96 -3060 -483.84 10.44 16.53 3.741 369.75 58.464 228 51.6 5100 806.4 81.7 8075 1276.8 1827.5 288.96 28560 -1056.1 -81.7 -0.87 -8.3 9.2 -0.89 7.2 -0.87 -12 -19 -4.3 -425 -67.2 -1 0 -1 0 0 0 0 12 19 4.3 0 0 0 0 67.2 0 0 1 0 12 19 425 81.7 -18.505803 -15.06622562
